coin,strategy,sl_mult,rr,hold_bars,trades,wins,wr,total_pnl,avg_pnl,pf,max_consec_loss,sharpe
LDO,COMBINED,1.0,1.0,4,716,369,51.5,26.96,0.0377,1.025,7,0.0113
LDO,COMBINED,1.0,1.2,1,1078,506,46.9,-32.59,-0.0302,0.966,8,-0.0133
LDO,COMBINED,1.0,1.2,2,816,376,46.1,-48.79,-0.0598,0.95,11,-0.021
LDO,COMBINED,1.0,1.2,3,744,346,46.5,-62.7,-0.0843,0.942,10,-0.0258
LDO,COMBINED,1.0,1.2,4,694,336,48.4,-11.73,-0.0169,0.989,7,-0.0048
LDO,COMBINED,1.0,1.5,1,1078,501,46.5,-39.28,-0.0364,0.959,8,-0.0156
LDO,COMBINED,1.0,1.5,2,810,368,45.4,-67.84,-0.0838,0.929,11,-0.0288
LDO,COMBINED,1.0,1.5,3,726,334,46.0,-37.47,-0.0516,0.964,10,-0.015
LDO,COMBINED,1.0,1.5,4,664,303,45.6,-41.4,-0.0624,0.962,7,-0.0168
LDO,COMBINED,1.0,1.8,1,1078,501,46.5,-20.34,-0.0189,0.979,8,-0.0079
LDO,COMBINED,1.0,1.8,2,805,365,45.3,-40.25,-0.05,0.958,11,-0.0165
LDO,COMBINED,1.0,1.8,3,718,327,45.5,-68.63,-0.0956,0.935,10,-0.0275
LDO,COMBINED,1.0,1.8,4,653,288,44.1,-101.1,-0.1548,0.907,7,-0.0408
LDO,COMBINED,1.0,2.0,1,1078,501,46.5,-26.63,-0.0247,0.972,8,-0.0103
LDO,COMBINED,1.0,2.0,2,803,365,45.5,-27.15,-0.0338,0.971,11,-0.0111
LDO,COMBINED,1.0,2.0,3,715,321,44.9,-47.38,-0.0663,0.955,10,-0.0185
LDO,COMBINED,1.0,2.0,4,646,284,44.0,-87.64,-0.1357,0.919,7,-0.0347
LDO,COMBINED,1.0,2.5,1,1078,501,46.5,-18.62,-0.0173,0.981,8,-0.0071
LDO,COMBINED,1.0,2.5,2,801,363,45.3,-0.94,-0.0012,0.999,11,-0.0004
LDO,COMBINED,1.0,2.5,3,706,316,44.8,-32.54,-0.0461,0.969,10,-0.0122
LDO,COMBINED,1.0,2.5,4,633,271,42.8,-118.13,-0.1866,0.891,7,-0.0465
LDO,COMBINED,1.2,1.0,1,1101,518,47.0,-17.96,-0.0163,0.981,8,-0.007
LDO,COMBINED,1.2,1.0,2,827,387,46.8,-44.07,-0.0533,0.956,11,-0.0181
LDO,COMBINED,1.2,1.0,3,752,359,47.7,-53.47,-0.0711,0.951,10,-0.0212
LDO,COMBINED,1.2,1.0,4,698,356,51.0,63.82,0.0914,1.059,7,0.0251
LDO,COMBINED,1.2,1.2,1,1101,513,46.6,-25.22,-0.0229,0.974,8,-0.0096
LDO,COMBINED,1.2,1.2,2,821,380,46.3,-71.26,-0.0868,0.928,11,-0.0292
LDO,COMBINED,1.2,1.2,3,736,350,47.6,-17.19,-0.0234,0.984,10,-0.0067
LDO,COMBINED,1.2,1.2,4,674,330,49.0,31.84,0.0472,1.03,7,0.0125
LDO,COMBINED,1.2,1.5,1,1101,512,46.5,-6.88,-0.0062,0.993,8,-0.0025
LDO,COMBINED,1.2,1.5,2,816,377,46.2,-12.05,-0.0148,0.988,11,-0.0047
LDO,COMBINED,1.2,1.5,3,724,337,46.5,-67.01,-0.0925,0.938,10,-0.026
LDO,COMBINED,1.2,1.5,4,658,308,46.8,-10.75,-0.0163,0.99,7,-0.0041
LDO,COMBINED,1.2,1.8,1,1101,512,46.5,-11.86,-0.0108,0.988,8,-0.0044
LDO,COMBINED,1.2,1.8,2,811,371,45.7,-5.77,-0.0071,0.994,12,-0.0022
LDO,COMBINED,1.2,1.8,3,715,327,45.7,-56.91,-0.0796,0.947,10,-0.0213
LDO,COMBINED,1.2,1.8,4,646,301,46.6,0.61,0.001,1.001,7,0.0002
LDO,COMBINED,1.2,2.0,1,1101,512,46.5,6.7,0.0061,1.007,8,0.0024
LDO,COMBINED,1.2,2.0,2,811,371,45.7,12.23,0.0151,1.013,12,0.0046
LDO,COMBINED,1.2,2.0,3,713,325,45.6,-35.62,-0.05,0.967,10,-0.013
LDO,COMBINED,1.2,2.0,4,641,297,46.3,15.4,0.024,1.015,7,0.0058
LDO,COMBINED,1.2,2.5,1,1101,512,46.5,14.57,0.0132,1.015,8,0.0052
LDO,COMBINED,1.2,2.5,2,810,370,45.7,26.27,0.0324,1.027,12,0.0098
LDO,COMBINED,1.2,2.5,3,705,319,45.2,-80.29,-0.1139,0.925,10,-0.0298
LDO,COMBINED,1.2,2.5,4,629,286,45.5,-10.47,-0.0166,0.99,8,-0.0039
CRV,BTC_FOLLOW,0.5,1.0,1,1461,689,47.2,-176.3,-0.1207,0.844,12,-0.0734
CRV,BTC_FOLLOW,0.5,1.0,2,1247,554,44.4,-274.51,-0.2201,0.767,10,-0.1217
CRV,BTC_FOLLOW,0.5,1.0,3,1200,526,43.8,-310.19,-0.2585,0.741,11,-0.1396
CRV,BTC_FOLLOW,0.5,1.0,4,1188,525,44.2,-293.99,-0.2475,0.754,10,-0.1318
CRV,BTC_FOLLOW,0.5,1.2,1,1461,670,45.9,-113.12,-0.0774,0.901,12,-0.0445
CRV,BTC_FOLLOW,0.5,1.2,2,1227,525,42.8,-195.53,-0.1594,0.834,10,-0.0825
CRV,BTC_FOLLOW,0.5,1.2,3,1167,488,41.8,-232.08,-0.1989,0.806,15,-0.0997
CRV,BTC_FOLLOW,0.5,1.2,4,1153,485,42.1,-218.05,-0.1891,0.818,15,-0.0934
CRV,BTC_FOLLOW,0.5,1.5,1,1461,658,45.0,-31.86,-0.0218,0.972,12,-0.0117
CRV,BTC_FOLLOW,0.5,1.5,2,1196,474,39.6,-204.35,-0.1709,0.831,13,-0.0823
CRV,BTC_FOLLOW,0.5,1.5,3,1125,434,38.6,-164.69,-0.1464,0.863,15,-0.0668
CRV,BTC_FOLLOW,0.5,1.5,4,1093,404,37.0,-234.41,-0.2145,0.81,15,-0.0965
CRV,BTC_FOLLOW,0.5,1.8,1,1461,652,44.6,-0.27,-0.0002,1.0,12,-0.0001
CRV,BTC_FOLLOW,0.5,1.8,2,1174,448,38.2,-170.59,-0.1453,0.858,13,-0.066
CRV,BTC_FOLLOW,0.5,1.8,3,1093,402,36.8,-110.29,-0.1009,0.908,15,-0.0426
CRV,BTC_FOLLOW,0.5,1.8,4,1054,365,34.6,-186.79,-0.1772,0.848,14,-0.074
CRV,BTC_FOLLOW,0.5,2.0,1,1461,652,44.6,-5.6,-0.0038,0.995,12,-0.0019
CRV,BTC_FOLLOW,0.5,2.0,2,1167,442,37.9,-163.86,-0.1404,0.863,13,-0.0625
CRV,BTC_FOLLOW,0.5,2.0,3,1066,380,35.6,-74.77,-0.0701,0.936,13,-0.0285
CRV,BTC_FOLLOW,0.5,2.0,4,1024,340,33.2,-192.95,-0.1884,0.842,14,-0.0765
CRV,BTC_FOLLOW,0.5,2.5,1,1461,650,44.5,-9.46,-0.0065,0.992,12,-0.0032
CRV,BTC_FOLLOW,0.5,2.5,2,1147,424,37.0,-168.99,-0.1473,0.859,13,-0.0621
CRV,BTC_FOLLOW,0.5,2.5,3,1025,340,33.2,-85.42,-0.0833,0.928,14,-0.0312
CRV,BTC_FOLLOW,0.5,2.5,4,975,306,31.4,-133.71,-0.1371,0.887,14,-0.0505
CRV,BTC_FOLLOW,0.6,1.0,1,1540,742,48.2,-86.8,-0.0564,0.929,13,-0.031
CRV,BTC_FOLLOW,0.6,1.0,2,1241,573,46.2,-204.71,-0.165,0.84,13,-0.079
CRV,BTC_FOLLOW,0.6,1.0,3,1167,536,45.9,-213.22,-0.1827,0.833,12,-0.084
CRV,BTC_FOLLOW,0.6,1.0,4,1148,545,47.5,-168.39,-0.1467,0.868,11,-0.0658
CRV,BTC_FOLLOW,0.6,1.2,1,1540,728,47.3,-22.9,-0.0149,0.981,13,-0.0078
CRV,BTC_FOLLOW,0.6,1.2,2,1216,526,43.3,-192.67,-0.1584,0.851,13,-0.0717
CRV,BTC_FOLLOW,0.6,1.2,3,1137,491,43.2,-175.37,-0.1542,0.864,13,-0.0664
CRV,BTC_FOLLOW,0.6,1.2,4,1098,474,43.2,-183.69,-0.1673,0.86,11,-0.0695
CRV,BTC_FOLLOW,0.6,1.5,1,1540,720,46.8,20.63,0.0134,1.017,13,0.0066
CRV,BTC_FOLLOW,0.6,1.5,2,1189,500,42.1,-143.74,-0.1209,0.888,13,-0.0513
CRV,BTC_FOLLOW,0.6,1.5,3,1094,443,40.5,-115.12,-0.1052,0.91,13,-0.0416
CRV,BTC_FOLLOW,0.6,1.5,4,1034,403,39.0,-174.37,-0.1686,0.868,11,-0.0645
CRV,BTC_FOLLOW,0.6,1.8,1,1540,718,46.6,24.53,0.0159,1.02,13,0.0077
CRV,BTC_FOLLOW,0.6,1.8,2,1172,482,41.1,-166.28,-0.1419,0.871,13,-0.0582
CRV,BTC_FOLLOW,0.6,1.8,3,1057,416,39.4,-28.8,-0.0272,0.977,13,-0.01
CRV,BTC_FOLLOW,0.6,1.8,4,991,374,37.7,-140.86,-0.1421,0.891,10,-0.0512
CRV,BTC_FOLLOW,0.6,2.0,1,1540,717,46.6,20.55,0.0133,1.017,13,0.0064
CRV,BTC_FOLLOW,0.6,2.0,2,1166,479,41.1,-136.91,-0.1174,0.894,13,-0.0467
CRV,BTC_FOLLOW,0.6,2.0,3,1039,397,38.2,-64.59,-0.0622,0.949,13,-0.0223
CRV,BTC_FOLLOW,0.6,2.0,4,974,360,37.0,-136.26,-0.1399,0.895,10,-0.0487
CRV,BTC_FOLLOW,0.6,2.5,1,1540,715,46.4,4.38,0.0028,1.004,13,0.0014
CRV,BTC_FOLLOW,0.6,2.5,2,1144,463,40.5,-131.83,-0.1152,0.896,13,-0.0439
CRV,BTC_FOLLOW,0.6,2.5,3,1010,374,37.0,-53.26,-0.0527,0.957,13,-0.018
CRV,BTC_FOLLOW,0.6,2.5,4,931,318,34.2,-154.06,-0.1655,0.878,10,-0.0546
CRV,BTC_FOLLOW,0.7,1.0,1,1602,777,48.5,-33.4,-0.0208,0.974,12,-0.0106
CRV,BTC_FOLLOW,0.7,1.0,2,1248,584,46.8,-193.05,-0.1547,0.858,9,-0.0672
CRV,BTC_FOLLOW,0.7,1.0,3,1143,533,46.6,-192.75,-0.1686,0.859,9,-0.0688
CRV,BTC_FOLLOW,0.7,1.0,4,1098,523,47.6,-184.31,-0.1679,0.867,9,-0.066
CRV,BTC_FOLLOW,0.7,1.2,1,1602,765,47.8,2.21,0.0014,1.002,12,0.0007
CRV,BTC_FOLLOW,0.7,1.2,2,1217,543,44.6,-169.33,-0.1391,0.876,9,-0.057
CRV,BTC_FOLLOW,0.7,1.2,3,1098,479,43.6,-205.41,-0.1871,0.851,11,-0.0719
CRV,BTC_FOLLOW,0.7,1.2,4,1045,457,43.7,-183.56,-0.1757,0.868,9,-0.0649
CRV,BTC_FOLLOW,0.7,1.5,1,1602,759,47.4,14.12,0.0088,1.011,12,0.0041
CRV,BTC_FOLLOW,0.7,1.5,2,1191,522,43.8,-151.23,-0.127,0.889,10,-0.0492
CRV,BTC_FOLLOW,0.7,1.5,3,1056,439,41.6,-126.23,-0.1195,0.906,11,-0.0426
CRV,BTC_FOLLOW,0.7,1.5,4,985,411,41.7,-131.27,-0.1333,0.903,9,-0.0458
CRV,BTC_FOLLOW,0.7,1.8,1,1602,756,47.2,-0.71,-0.0004,0.999,12,-0.0002
CRV,BTC_FOLLOW,0.7,1.8,2,1175,511,43.5,-132.23,-0.1125,0.902,10,-0.0419
CRV,BTC_FOLLOW,0.7,1.8,3,1022,401,39.2,-183.6,-0.1796,0.864,11,-0.0616
CRV,BTC_FOLLOW,0.7,1.8,4,949,372,39.2,-184.77,-0.1947,0.864,9,-0.0639
CRV,BTC_FOLLOW,0.7,2.0,1,1602,754,47.1,-8.55,-0.0053,0.994,12,-0.0025
CRV,BTC_FOLLOW,0.7,2.0,2,1168,511,43.8,-88.53,-0.0758,0.934,10,-0.0274
CRV,BTC_FOLLOW,0.7,2.0,3,1012,397,39.2,-119.73,-0.1183,0.91,11,-0.0391
CRV,BTC_FOLLOW,0.7,2.0,4,936,363,38.8,-114.9,-0.1228,0.914,9,-0.0386
CRV,BTC_FOLLOW,0.7,2.5,1,1602,753,47.0,-13.83,-0.0086,0.99,12,-0.0039
CRV,BTC_FOLLOW,0.7,2.5,2,1155,498,43.1,-153.84,-0.1332,0.885,10,-0.0481
CRV,BTC_FOLLOW,0.7,2.5,3,994,382,38.4,-113.1,-0.1138,0.914,11,-0.0362
CRV,BTC_FOLLOW,0.7,2.5,4,902,337,37.4,-155.65,-0.1726,0.881,9,-0.0523
CRV,BTC_FOLLOW,0.8,1.0,1,1660,811,48.9,12.37,0.0074,1.009,12,0.0036
CRV,BTC_FOLLOW,0.8,1.0,2,1252,597,47.7,-142.92,-0.1142,0.899,7,-0.0456
CRV,BTC_FOLLOW,0.8,1.0,3,1123,548,48.8,-69.82,-0.0622,0.95,9,-0.0228
CRV,BTC_FOLLOW,0.8,1.0,4,1052,520,49.4,-73.62,-0.07,0.948,9,-0.0245
CRV,BTC_FOLLOW,0.8,1.2,1,1660,803,48.4,43.08,0.026,1.031,12,0.012
CRV,BTC_FOLLOW,0.8,1.2,2,1229,567,46.1,-117.02,-0.0952,0.917,8,-0.0365
CRV,BTC_FOLLOW,0.8,1.2,3,1087,491,45.2,-101.96,-0.0938,0.928,9,-0.0328
CRV,BTC_FOLLOW,0.8,1.2,4,1002,470,46.9,-54.54,-0.0544,0.961,9,-0.018
CRV,BTC_FOLLOW,0.8,1.5,1,1660,798,48.1,30.69,0.0185,1.022,12,0.0084
CRV,BTC_FOLLOW,0.8,1.5,2,1208,544,45.0,-117.29,-0.0971,0.917,8,-0.0351
CRV,BTC_FOLLOW,0.8,1.5,3,1038,447,43.1,-103.1,-0.0993,0.927,8,-0.0323
CRV,BTC_FOLLOW,0.8,1.5,4,953,429,45.0,-33.89,-0.0356,0.975,8,-0.011
CRV,BTC_FOLLOW,0.8,1.8,1,1660,796,48.0,16.97,0.0102,1.012,12,0.0046
CRV,BTC_FOLLOW,0.8,1.8,2,1192,542,45.5,-93.87,-0.0788,0.932,8,-0.0277
CRV,BTC_FOLLOW,0.8,1.8,3,1016,426,41.9,-56.31,-0.0554,0.959,8,-0.0172
CRV,BTC_FOLLOW,0.8,1.8,4,924,393,42.5,-53.83,-0.0583,0.96,13,-0.0173
CRV,BTC_FOLLOW,0.8,2.0,1,1660,795,47.9,13.7,0.0083,1.01,12,0.0037
CRV,BTC_FOLLOW,0.8,2.0,2,1187,535,45.1,-112.09,-0.0944,0.92,8,-0.0327
CRV,BTC_FOLLOW,0.8,2.0,3,1007,412,40.9,-138.49,-0.1375,0.901,10,-0.0428
CRV,BTC_FOLLOW,0.8,2.0,4,906,378,41.7,-74.38,-0.0821,0.944,14,-0.0239
CRV,BTC_FOLLOW,0.8,2.5,1,1660,795,47.9,-8.17,-0.0049,0.994,12,-0.0022
CRV,BTC_FOLLOW,0.8,2.5,2,1180,527,44.7,-155.82,-0.1321,0.889,8,-0.0454
CRV,BTC_FOLLOW,0.8,2.5,3,996,402,40.4,-117.68,-0.1182,0.915,13,-0.035
CRV,BTC_FOLLOW,0.8,2.5,4,891,363,40.7,-22.25,-0.025,0.983,14,-0.0068
CRV,BTC_FOLLOW,0.9,1.0,1,1708,831,48.7,25.24,0.0148,1.018,12,0.0068
CRV,BTC_FOLLOW,0.9,1.0,2,1265,608,48.1,-62.33,-0.0493,0.956,8,-0.0186
CRV,BTC_FOLLOW,0.9,1.0,3,1099,524,47.7,-114.68,-0.1044,0.922,9,-0.0354
CRV,BTC_FOLLOW,0.9,1.0,4,1009,495,49.1,-68.06,-0.0675,0.952,9,-0.0219
CRV,BTC_FOLLOW,0.9,1.2,1,1708,826,48.4,37.41,0.0219,1.026,12,0.0099
CRV,BTC_FOLLOW,0.9,1.2,2,1247,581,46.6,-74.67,-0.0599,0.948,8,-0.0218
CRV,BTC_FOLLOW,0.9,1.2,3,1062,485,45.7,-51.62,-0.0486,0.964,8,-0.0157
CRV,BTC_FOLLOW,0.9,1.2,4,971,470,48.4,45.84,0.0472,1.033,9,0.0145
CRV,BTC_FOLLOW,0.9,1.5,1,1708,822,48.1,25.27,0.0148,1.018,12,0.0066
CRV,BTC_FOLLOW,0.9,1.5,2,1225,562,45.9,-72.75,-0.0594,0.949,8,-0.0207
CRV,BTC_FOLLOW,0.9,1.5,3,1025,443,43.2,-65.24,-0.0636,0.955,8,-0.0193
CRV,BTC_FOLLOW,0.9,1.5,4,929,433,46.6,75.11,0.0808,1.056,13,0.0233
CRV,BTC_FOLLOW,0.9,1.8,1,1708,820,48.0,16.56,0.0097,1.012,12,0.0042
CRV,BTC_FOLLOW,0.9,1.8,2,1212,550,45.4,-114.99,-0.0949,0.919,8,-0.0324
CRV,BTC_FOLLOW,0.9,1.8,3,1006,424,42.1,-119.67,-0.119,0.916,9,-0.0355
CRV,BTC_FOLLOW,0.9,1.8,4,904,399,44.1,44.5,0.0492,1.033,14,0.0136
CRV,BTC_FOLLOW,0.9,2.0,1,1708,820,48.0,21.1,0.0124,1.015,12,0.0054
CRV,BTC_FOLLOW,0.9,2.0,2,1205,541,44.9,-166.15,-0.1379,0.885,8,-0.0471
CRV,BTC_FOLLOW,0.9,2.0,3,998,423,42.4,-63.53,-0.0637,0.955,9,-0.0185
CRV,BTC_FOLLOW,0.9,2.0,4,895,383,42.8,8.83,0.0099,1.007,14,0.0027
CRV,BTC_FOLLOW,0.9,2.5,1,1708,820,48.0,7.31,0.0043,1.005,12,0.0019
CRV,BTC_FOLLOW,0.9,2.5,2,1203,542,45.1,-118.9,-0.0988,0.917,8,-0.0322
CRV,BTC_FOLLOW,0.9,2.5,3,993,418,42.1,-84.32,-0.0849,0.94,9,-0.024
CRV,BTC_FOLLOW,0.9,2.5,4,876,365,41.7,-122.04,-0.1393,0.912,14,-0.037
CRV,BTC_FOLLOW,1.0,1.0,1,1750,851,48.6,39.08,0.0223,1.027,12,0.0101
CRV,BTC_FOLLOW,1.0,1.0,2,1281,616,48.1,-76.45,-0.0597,0.947,10,-0.0219
CRV,BTC_FOLLOW,1.0,1.0,3,1072,512,47.8,-78.57,-0.0733,0.946,9,-0.0236
CRV,BTC_FOLLOW,1.0,1.0,4,975,494,50.7,1.7,0.0017,1.001,7,0.0005
CRV,BTC_FOLLOW,1.0,1.2,1,1750,847,48.4,49.77,0.0284,1.034,12,0.0127
CRV,BTC_FOLLOW,1.0,1.2,2,1266,592,46.8,-96.19,-0.076,0.935,10,-0.0266
CRV,BTC_FOLLOW,1.0,1.2,3,1046,485,46.4,-6.48,-0.0062,0.995,9,-0.0019
CRV,BTC_FOLLOW,1.0,1.2,4,944,454,48.1,1.72,0.0018,1.001,7,0.0005
CRV,BTC_FOLLOW,1.0,1.5,1,1750,842,48.1,20.23,0.0116,1.014,12,0.0051
CRV,BTC_FOLLOW,1.0,1.5,2,1242,579,46.6,-101.84,-0.082,0.931,10,-0.0277
CRV,BTC_FOLLOW,1.0,1.5,3,1018,456,44.8,32.99,0.0324,1.023,9,0.0094
CRV,BTC_FOLLOW,1.0,1.5,4,912,418,45.8,-15.43,-0.0169,0.989,7,-0.0046
CRV,BTC_FOLLOW,1.0,1.8,1,1750,841,48.1,26.69,0.0153,1.018,12,0.0066
CRV,BTC_FOLLOW,1.0,1.8,2,1231,568,46.1,-133.96,-0.1088,0.909,10,-0.0365
CRV,BTC_FOLLOW,1.0,1.8,3,1003,442,44.1,-7.77,-0.0077,0.994,9,-0.0022
CRV,BTC_FOLLOW,1.0,1.8,4,884,378,42.8,-68.69,-0.0777,0.951,9,-0.0205
CRV,BTC_FOLLOW,1.0,2.0,1,1750,841,48.1,0.01,0.0,1.0,12,0.0
CRV,BTC_FOLLOW,1.0,2.0,2,1229,568,46.2,-109.91,-0.0894,0.925,10,-0.0294
CRV,BTC_FOLLOW,1.0,2.0,3,999,441,44.1,-12.89,-0.0129,0.991,9,-0.0036
CRV,BTC_FOLLOW,1.0,2.0,4,874,364,41.6,-100.19,-0.1146,0.929,9,-0.0293
CRV,BTC_FOLLOW,1.0,2.5,1,1750,841,48.1,12.86,0.0074,1.009,12,0.0032
CRV,BTC_FOLLOW,1.0,2.5,2,1229,570,46.4,-71.77,-0.0584,0.951,10,-0.0185
CRV,BTC_FOLLOW,1.0,2.5,3,997,434,43.5,-20.83,-0.0209,0.985,9,-0.0056
CRV,BTC_FOLLOW,1.0,2.5,4,865,360,41.6,-168.68,-0.195,0.882,9,-0.05
CRV,BTC_FOLLOW,1.2,1.0,1,1801,874,48.5,6.57,0.0036,1.004,12,0.0016
CRV,BTC_FOLLOW,1.2,1.0,2,1285,607,47.2,-137.29,-0.1068,0.912,10,-0.036
CRV,BTC_FOLLOW,1.2,1.0,3,1049,495,47.2,-42.66,-0.0407,0.972,11,-0.0119
CRV,BTC_FOLLOW,1.2,1.0,4,940,476,50.6,-6.14,-0.0065,0.996,11,-0.0018
CRV,BTC_FOLLOW,1.2,1.2,1,1801,870,48.3,2.05,0.0011,1.001,12,0.0005
CRV,BTC_FOLLOW,1.2,1.2,2,1273,605,47.5,-113.31,-0.089,0.926,10,-0.0292
CRV,BTC_FOLLOW,1.2,1.2,3,1027,463,45.1,-49.72,-0.0484,0.967,11,-0.0135
CRV,BTC_FOLLOW,1.2,1.2,4,910,445,48.9,24.74,0.0272,1.017,11,0.0071
CRV,BTC_FOLLOW,1.2,1.5,1,1801,868,48.2,3.28,0.0018,1.002,12,0.0008
CRV,BTC_FOLLOW,1.2,1.5,2,1261,586,46.5,-169.04,-0.1341,0.89,10,-0.0439
CRV,BTC_FOLLOW,1.2,1.5,3,1008,442,43.8,-83.12,-0.0825,0.944,11,-0.0224
CRV,BTC_FOLLOW,1.2,1.5,4,879,403,45.8,-72.52,-0.0825,0.95,11,-0.0208
CRV,BTC_FOLLOW,1.2,1.8,1,1801,868,48.2,-6.42,-0.0036,0.996,12,-0.0015
CRV,BTC_FOLLOW,1.2,1.8,2,1257,585,46.5,-128.71,-0.1024,0.915,10,-0.0326
CRV,BTC_FOLLOW,1.2,1.8,3,1001,439,43.9,-75.7,-0.0756,0.949,11,-0.0199
CRV,BTC_FOLLOW,1.2,1.8,4,863,384,44.5,-152.41,-0.1766,0.896,7,-0.0438
CRV,BTC_FOLLOW,1.2,2.0,1,1801,868,48.2,-10.53,-0.0058,0.993,12,-0.0025
CRV,BTC_FOLLOW,1.2,2.0,2,1257,589,46.9,-105.58,-0.084,0.93,10,-0.0264
CRV,BTC_FOLLOW,1.2,2.0,3,998,434,43.5,-122.07,-0.1223,0.918,11,-0.0319
CRV,BTC_FOLLOW,1.2,2.0,4,862,384,44.5,-140.25,-0.1627,0.904,7,-0.04
CRV,BTC_FOLLOW,1.2,2.5,1,1801,867,48.1,-6.56,-0.0036,0.996,12,-0.0015
CRV,BTC_FOLLOW,1.2,2.5,2,1255,588,46.9,-94.58,-0.0754,0.938,10,-0.0234
CRV,BTC_FOLLOW,1.2,2.5,3,996,437,43.9,-160.81,-0.1615,0.893,11,-0.0418
CRV,BTC_FOLLOW,1.2,2.5,4,856,374,43.7,-156.8,-0.1832,0.893,13,-0.0433
CRV,OWN_EMA,0.5,1.0,1,1795,838,46.7,-238.17,-0.1327,0.827,10,-0.0822
CRV,OWN_EMA,0.5,1.0,2,1545,745,48.2,-162.79,-0.1054,0.879,10,-0.0587
CRV,OWN_EMA,0.5,1.0,3,1465,696,47.5,-205.47,-0.1403,0.849,10,-0.0761
CRV,OWN_EMA,0.5,1.0,4,1444,682,47.2,-202.37,-0.1401,0.851,10,-0.0751
CRV,OWN_EMA,0.5,1.2,1,1795,811,45.2,-187.06,-0.1042,0.866,11,-0.0615
CRV,OWN_EMA,0.5,1.2,2,1495,674,45.1,-125.18,-0.0837,0.909,13,-0.0433
CRV,OWN_EMA,0.5,1.2,3,1397,602,43.1,-203.55,-0.1457,0.854,11,-0.0728
CRV,OWN_EMA,0.5,1.2,4,1373,588,42.8,-224.05,-0.1632,0.841,11,-0.0808
CRV,OWN_EMA,0.5,1.5,1,1795,792,44.1,-146.99,-0.0819,0.895,11,-0.046
CRV,OWN_EMA,0.5,1.5,2,1440,600,41.7,-136.99,-0.0951,0.902,13,-0.0456
CRV,OWN_EMA,0.5,1.5,3,1327,532,40.1,-111.27,-0.0839,0.919,12,-0.0381
CRV,OWN_EMA,0.5,1.5,4,1284,498,38.8,-160.95,-0.1254,0.885,12,-0.0558
CRV,OWN_EMA,0.5,1.8,1,1795,789,44.0,-96.23,-0.0536,0.932,11,-0.0287
CRV,OWN_EMA,0.5,1.8,2,1416,571,40.3,-62.53,-0.0442,0.955,16,-0.0197
CRV,OWN_EMA,0.5,1.8,3,1284,483,37.6,-52.06,-0.0405,0.962,11,-0.0169
CRV,OWN_EMA,0.5,1.8,4,1230,439,35.7,-121.36,-0.0987,0.913,18,-0.0404
CRV,OWN_EMA,0.5,2.0,1,1795,785,43.7,-88.99,-0.0496,0.937,11,-0.026
CRV,OWN_EMA,0.5,2.0,2,1396,548,39.3,-88.42,-0.0633,0.937,16,-0.0276
CRV,OWN_EMA,0.5,2.0,3,1243,439,35.3,-71.53,-0.0575,0.948,13,-0.023
CRV,OWN_EMA,0.5,2.0,4,1187,397,33.4,-147.68,-0.1244,0.894,18,-0.0489
CRV,OWN_EMA,0.5,2.5,1,1795,780,43.5,-62.05,-0.0346,0.956,11,-0.0173
CRV,OWN_EMA,0.5,2.5,2,1373,523,38.1,-84.26,-0.0614,0.94,15,-0.0252
CRV,OWN_EMA,0.5,2.5,3,1209,414,34.2,-40.68,-0.0336,0.97,13,-0.0127
CRV,OWN_EMA,0.5,2.5,4,1138,357,31.4,-106.55,-0.0936,0.922,20,-0.0338
CRV,OWN_EMA,0.6,1.0,1,1913,896,46.8,-223.17,-0.1167,0.856,10,-0.0652
CRV,OWN_EMA,0.6,1.0,2,1520,740,48.7,-135.54,-0.0892,0.908,8,-0.0432
CRV,OWN_EMA,0.6,1.0,3,1402,663,47.3,-241.41,-0.1722,0.841,10,-0.0799
CRV,OWN_EMA,0.6,1.0,4,1362,640,47.0,-270.15,-0.1983,0.824,8,-0.0901
CRV,OWN_EMA,0.6,1.2,1,1913,874,45.7,-205.85,-0.1076,0.868,10,-0.0581
CRV,OWN_EMA,0.6,1.2,2,1477,671,45.4,-135.92,-0.092,0.91,10,-0.0418
CRV,OWN_EMA,0.6,1.2,3,1339,585,43.7,-220.78,-0.1649,0.855,10,-0.0713
CRV,OWN_EMA,0.6,1.2,4,1286,555,43.2,-235.93,-0.1835,0.847,11,-0.0767
CRV,OWN_EMA,0.6,1.5,1,1913,863,45.1,-172.13,-0.09,0.891,10,-0.0464
CRV,OWN_EMA,0.6,1.5,2,1435,613,42.7,-152.69,-0.1064,0.899,8,-0.0454
CRV,OWN_EMA,0.6,1.5,3,1282,526,41.0,-120.54,-0.094,0.92,9,-0.037
CRV,OWN_EMA,0.6,1.5,4,1201,474,39.5,-176.62,-0.1471,0.884,11,-0.0557
CRV,OWN_EMA,0.6,1.8,1,1913,857,44.8,-153.24,-0.0801,0.903,10,-0.04
CRV,OWN_EMA,0.6,1.8,2,1407,582,41.4,-137.89,-0.098,0.909,8,-0.0398
CRV,OWN_EMA,0.6,1.8,3,1234,486,39.4,-33.37,-0.027,0.977,10,-0.0099
CRV,OWN_EMA,0.6,1.8,4,1148,426,37.1,-137.08,-0.1194,0.908,11,-0.0424
CRV,OWN_EMA,0.6,2.0,1,1913,854,44.6,-142.08,-0.0743,0.91,10,-0.0363
CRV,OWN_EMA,0.6,2.0,2,1397,565,40.4,-153.2,-0.1097,0.9,10,-0.0435
